[dep_b3a987f2-a4ac-4b25-a7fd-506fa5695ca6:"x" depends:"b3a987f2-a4ac-4b25-a7fd-506fa5695ca6" description:"Exercise 6-4" entry:"1638875615" modified:"1638892033" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: Excision and Mayer–Vitoris" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"7997b9aa-7349-4220-bd6d-02802cd028ea"]
[dep_7997b9aa-7349-4220-bd6d-02802cd028ea:"x" depends:"7997b9aa-7349-4220-bd6d-02802cd028ea" description:"Exercise 6-5" entry:"1638875615" modified:"1638892033" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: Barycentric Subdivision and the Proof of Excision" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"64f0c8fd-03d0-4c63-b067-a28475a3e687"]
[dep_64f0c8fd-03d0-4c63-b067-a28475a3e687:"x" depends:"64f0c8fd-03d0-4c63-b067-a28475a3e687" description:"Exercise 6-6" entry:"1638875615" modified:"1638892033" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: Barycentric Subdivision and the Proof of Excision" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"f7b948f2-abea-4303-bfd6-a7168cd82633"]
[dep_f7b948f2-abea-4303-bfd6-a7168cd82633:"x" depends:"f7b948f2-abea-4303-bfd6-a7168cd82633" description:"Exercise 6-7" entry:"1638875615" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: Barycentric Subdivision and the Proof of Excision" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"018f33fd-b376-405e-bd50-96e567c96e21"]
[dep_018f33fd-b376-405e-bd50-96e567c96e21:"x" depends:"018f33fd-b376-405e-bd50-96e567c96e21" description:"Exercise 6-8" entry:"1638875616" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: Barycentric Subdivision and the Proof of Excision" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"dacaaaa5-a15f-4e1d-b1ba-9a5860609d2a"]
[dep_dacaaaa5-a15f-4e1d-b1ba-9a5860609d2a:"x" depends:"dacaaaa5-a15f-4e1d-b1ba-9a5860609d2a" description:"Exercise 6-9" entry:"1638875616" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: Barycentric Subdivision and the Proof of Excision" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"77c2ad8d-3287-4201-b24b-6f74e5b9d0ec"]
[dep_77c2ad8d-3287-4201-b24b-6f74e5b9d0ec:"x" depends:"77c2ad8d-3287-4201-b24b-6f74e5b9d0ec" description:"Exercise 6-10" entry:"1638875616" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: Barycentric Subdivision and the Proof of Excision" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"f573343f-ec3e-4205-9e9a-894d2065241e"]
[dep_f573343f-ec3e-4205-9e9a-894d2065241e:"x" depends:"f573343f-ec3e-4205-9e9a-894d2065241e" description:"Exercise 6-11" entry:"1638875616" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"2afc6ce9-1524-4c75-bb87-6163fc3040c3"]
[dep_2afc6ce9-1524-4c75-bb87-6163fc3040c3:"x" depends:"2afc6ce9-1524-4c75-bb87-6163fc3040c3" description:"Exercise 6-12" entry:"1638875617" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"16b1c111-1be9-4279-a04e-9996665094fb"]
[dep_16b1c111-1be9-4279-a04e-9996665094fb:"x" depends:"16b1c111-1be9-4279-a04e-9996665094fb" description:"Exercise 6-13" entry:"1638875617" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"e6d56de0-6eec-4cc8-9809-92e5ed401768"]
[dep_e6d56de0-6eec-4cc8-9809-92e5ed401768:"x" depends:"e6d56de0-6eec-4cc8-9809-92e5ed401768" description:"Exercise 6-14" entry:"1638875617" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"0ae4c589-8769-4809-a24f-090d44cbafd7"]
[dep_0ae4c589-8769-4809-a24f-090d44cbafd7:"x" depends:"0ae4c589-8769-4809-a24f-090d44cbafd7" description:"Exercise 6-15" entry:"1638875617" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"8f7effa2-d5c2-4a32-85e4-b5fb62d085d8"]
[dep_8f7effa2-d5c2-4a32-85e4-b5fb62d085d8:"x" depends:"8f7effa2-d5c2-4a32-85e4-b5fb62d085d8" description:"Exercise 6-16" entry:"1638875618" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"2aafce24-40f9-44e5-93b0-b5d9c6471170"]
[dep_2aafce24-40f9-44e5-93b0-b5d9c6471170:"x" depends:"2aafce24-40f9-44e5-93b0-b5d9c6471170" description:"Exercise 6-17" entry:"1638875618" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"119001db-53b5-4213-be7b-e86337793b4b"]
[dep_119001db-53b5-4213-be7b-e86337793b4b:"x" depends:"119001db-53b5-4213-be7b-e86337793b4b" description:"Exercise 6-18" entry:"1638875618" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"8d1147f3-7f70-4f98-98f0-60e9b86d7435"]
[dep_8d1147f3-7f70-4f98-98f0-60e9b86d7435:"x" depends:"8d1147f3-7f70-4f98-98f0-60e9b86d7435" description:"Exercise 6-19" entry:"1638875618" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"943f2cc4-e3f3-46e2-a046-45dfe9bfa55c"]
[dep_943f2cc4-e3f3-46e2-a046-45dfe9bfa55c:"x" depends:"943f2cc4-e3f3-46e2-a046-45dfe9bfa55c" description:"Exercise 6-20" entry:"1638875619" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"8d25bb79-861d-4d0c-8937-84cc3d44cfd0"]
[dep_8d25bb79-861d-4d0c-8937-84cc3d44cfd0:"x" depends:"8d25bb79-861d-4d0c-8937-84cc3d44cfd0" description:"Exercise 6-21" entry:"1638875619" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"71cc3e63-e851-407d-aee1-d677fdae5936"]
[dep_71cc3e63-e851-407d-aee1-d677fdae5936:"x" depends:"71cc3e63-e851-407d-aee1-d677fdae5936" description:"Exercise 6-22" entry:"1638875619" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"f528eb3a-b4ef-493d-879a-ca7189b2d78b"]
[dep_f528eb3a-b4ef-493d-879a-ca7189b2d78b:"x" depends:"f528eb3a-b4ef-493d-879a-ca7189b2d78b" description:"Exercise 6-23" entry:"1638875619" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 6: Excision and Applications.Section: More Applications to Euclidean Space" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"629022b2-cc28-4543-a374-a57d23808a6d"]
[dep_629022b2-cc28-4543-a374-a57d23808a6d:"x" depends:"629022b2-cc28-4543-a374-a57d23808a6d" description:"Exercise 7-1" entry:"1638875619" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"979800d3-2a31-42e1-bbf8-21385339ebb4"]
[dep_979800d3-2a31-42e1-bbf8-21385339ebb4:"x" depends:"979800d3-2a31-42e1-bbf8-21385339ebb4" description:"Exercise 7-2" entry:"1638875619" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"7e50cafc-0095-49f6-b5e6-49da9eecd6ec"]
[dep_7e50cafc-0095-49f6-b5e6-49da9eecd6ec:"x" depends:"7e50cafc-0095-49f6-b5e6-49da9eecd6ec" description:"Exercise 7-3" entry:"1638875620" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"57f69d99-d6eb-4b5c-9fbb-dc3a94527c8a"]
[dep_57f69d99-d6eb-4b5c-9fbb-dc3a94527c8a:"x" depends:"57f69d99-d6eb-4b5c-9fbb-dc3a94527c8a" description:"Exercise 7-4" entry:"1638875620" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"8fbeb7a1-da04-4095-863d-9c3c4ee7362c"]
[dep_8fbeb7a1-da04-4095-863d-9c3c4ee7362c:"x" depends:"8fbeb7a1-da04-4095-863d-9c3c4ee7362c" description:"Exercise 7-5" entry:"1638875620" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"dc5e7bfb-8a07-41b6-b883-1509c4c200bd"]
[dep_dc5e7bfb-8a07-41b6-b883-1509c4c200bd:"x" depends:"dc5e7bfb-8a07-41b6-b883-1509c4c200bd" description:"Exercise 7-6" entry:"1638875620" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"a4aad1a0-cc77-45a3-b852-3082dc57a851"]
[dep_a4aad1a0-cc77-45a3-b852-3082dc57a851:"x" depends:"a4aad1a0-cc77-45a3-b852-3082dc57a851" description:"Exercise 7-7" entry:"1638875621" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"c31906dc-2860-4b08-85dd-7afc6181618f"]
[dep_c31906dc-2860-4b08-85dd-7afc6181618f:"x" depends:"c31906dc-2860-4b08-85dd-7afc6181618f" description:"Exercise 7-8" entry:"1638875621" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Definitions" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"b3a1530e-4117-451c-85d9-a05256e7f73f"]
[dep_b3a1530e-4117-451c-85d9-a05256e7f73f:"x" depends:"b3a1530e-4117-451c-85d9-a05256e7f73f" description:"Exercise 7-9" entry:"1638875621" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"6f118fd3-9d5c-445b-adbe-4d1455f52ace"]
[dep_6f118fd3-9d5c-445b-adbe-4d1455f52ace:"x" depends:"6f118fd3-9d5c-445b-adbe-4d1455f52ace" description:"Exercise 7-10" entry:"1638875621" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"8b378177-8788-496b-942b-3373004d4eb4"]
[dep_8b378177-8788-496b-942b-3373004d4eb4:"x" depends:"8b378177-8788-496b-942b-3373004d4eb4" description:"Exercise 7-11" entry:"1638875621" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"0b7d631f-8493-49a6-b3a5-ad84f076fb32"]
[dep_0b7d631f-8493-49a6-b3a5-ad84f076fb32:"x" depends:"0b7d631f-8493-49a6-b3a5-ad84f076fb32" description:"Exercise 7-12" entry:"1638875622" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"19d3315d-3150-4ed8-bc09-c8d088aa9d57"]
[dep_19d3315d-3150-4ed8-bc09-c8d088aa9d57:"x" depends:"19d3315d-3150-4ed8-bc09-c8d088aa9d57" description:"Exercise 7-13" entry:"1638875622" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"3ac6c590-a71e-44e5-9656-a6b1521c0129"]
[dep_3ac6c590-a71e-44e5-9656-a6b1521c0129:"x" depends:"3ac6c590-a71e-44e5-9656-a6b1521c0129" description:"Exercise 7-14" entry:"1638875622" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"e27b5caa-07d0-440b-97f8-9b498e4eb5dc"]
[dep_e27b5caa-07d0-440b-97f8-9b498e4eb5dc:"x" depends:"e27b5caa-07d0-440b-97f8-9b498e4eb5dc" description:"Exercise 7-15" entry:"1638875622" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"19d67c8b-8073-4bb2-a8a9-843bad1786b2"]
[dep_19d67c8b-8073-4bb2-a8a9-843bad1786b2:"x" depends:"19d67c8b-8073-4bb2-a8a9-843bad1786b2" description:"Exercise 7-16" entry:"1638875622" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"46c2ce55-d827-42ab-a65a-eaccd73a23e9"]
[dep_46c2ce55-d827-42ab-a65a-eaccd73a23e9:"x" depends:"46c2ce55-d827-42ab-a65a-eaccd73a23e9" description:"Exercise 7-17" entry:"1638875623" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"d68513a7-03b3-43cd-b8b2-2499d05e4057"]
[dep_d68513a7-03b3-43cd-b8b2-2499d05e4057:"x" depends:"d68513a7-03b3-43cd-b8b2-2499d05e4057" description:"Exercise 7-18" entry:"1638875623" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Complexes" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"12664634-a6ed-406a-9c50-221b87e462ac"]
[dep_12664634-a6ed-406a-9c50-221b87e462ac:"x" depends:"12664634-a6ed-406a-9c50-221b87e462ac" description:"Exercise 7-19" entry:"1638875623" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"68b88ef5-58ea-41a1-b119-233cc3740abc"]
[dep_68b88ef5-58ea-41a1-b119-233cc3740abc:"x" depends:"68b88ef5-58ea-41a1-b119-233cc3740abc" description:"Exercise 7-20" entry:"1638875624" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"92126113-73bb-4d51-bcbe-5b18aeb2a165"]
[dep_92126113-73bb-4d51-bcbe-5b18aeb2a165:"x" depends:"92126113-73bb-4d51-bcbe-5b18aeb2a165" description:"Exercise 7-21" entry:"1638875624" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Simplicial Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"dfd95b10-f9b9-475d-bd34-b5b17a74ca2d"]
[dep_dfd95b10-f9b9-475d-bd34-b5b17a74ca2d:"x" depends:"dfd95b10-f9b9-475d-bd34-b5b17a74ca2d" description:"Exercise 7-22" entry:"1638875624" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"26198729-585a-4026-b4c8-4943a606c43d"]
[dep_26198729-585a-4026-b4c8-4943a606c43d:"x" depends:"26198729-585a-4026-b4c8-4943a606c43d" description:"Exercise 7-23" entry:"1638875625" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"31c399af-38c5-4e08-8c4e-30615a94896b"]
[dep_31c399af-38c5-4e08-8c4e-30615a94896b:"x" depends:"31c399af-38c5-4e08-8c4e-30615a94896b" description:"Exercise 7-24" entry:"1638875625" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"e889ebdf-1e8c-4387-9025-314adc136685"]
[dep_e889ebdf-1e8c-4387-9025-314adc136685:"x" depends:"e889ebdf-1e8c-4387-9025-314adc136685" description:"Exercise 7-25" entry:"1638875625" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"c36d89b1-1d34-49c5-955d-4ecb9a94eaaf"]
[dep_c36d89b1-1d34-49c5-955d-4ecb9a94eaaf:"x" depends:"c36d89b1-1d34-49c5-955d-4ecb9a94eaaf" description:"Exercise 7-26" entry:"1638875626" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"f3a877e2-5c5b-4fa5-ac1f-8a6aff20be54"]
[dep_f3a877e2-5c5b-4fa5-ac1f-8a6aff20be54:"x" depends:"f3a877e2-5c5b-4fa5-ac1f-8a6aff20be54" description:"Exercise 7-27" entry:"1638875626" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"0af5b653-a936-40cf-a4ee-8f02f758001f"]
[dep_0af5b653-a936-40cf-a4ee-8f02f758001f:"x" depends:"0af5b653-a936-40cf-a4ee-8f02f758001f" description:"Exercise 7-28" entry:"1638875626" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"a1ad46f0-d405-41ba-b43b-a84443af8496"]
[dep_a1ad46f0-d405-41ba-b43b-a84443af8496:"x" depends:"a1ad46f0-d405-41ba-b43b-a84443af8496" description:"Exercise 7-29" entry:"1638875626" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"075bef16-714c-4f12-8bf6-2b2ae18c572c"]
[dep_075bef16-714c-4f12-8bf6-2b2ae18c572c:"x" depends:"075bef16-714c-4f12-8bf6-2b2ae18c572c" description:"Exercise 7-30" entry:"1638875627" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Comparion with Singular Homology" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"a22853ea-dcb9-420a-bf7c-bc8003e3a551"]
[dep_a22853ea-dcb9-420a-bf7c-bc8003e3a551:"x" depends:"a22853ea-dcb9-420a-bf7c-bc8003e3a551" description:"Exercise 7-31" entry:"1638875627" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Calculations" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"05611855-d984-4d8c-b554-3763ff1e4a8f"]
[dep_05611855-d984-4d8c-b554-3763ff1e4a8f:"x" depends:"05611855-d984-4d8c-b554-3763ff1e4a8f" description:"Exercise 7-32" entry:"1638875627" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Calculations" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"c13fdcb4-3e78-4203-8a84-4503f543b08e"]
[dep_c13fdcb4-3e78-4203-8a84-4503f543b08e:"x" depends:"c13fdcb4-3e78-4203-8a84-4503f543b08e" description:"Exercise 7-33" entry:"1638875628" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"f5837fc5-2881-44f4-9e25-3bb288db8ecf"]
[dep_f5837fc5-2881-44f4-9e25-3bb288db8ecf:"x" depends:"f5837fc5-2881-44f4-9e25-3bb288db8ecf" description:"Exercise 7-34" entry:"1638875628" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"411f01a8-546f-4cf7-adb0-20445a2bb750"]
[dep_411f01a8-546f-4cf7-adb0-20445a2bb750:"x" depends:"411f01a8-546f-4cf7-adb0-20445a2bb750" description:"Exercise 7-35" entry:"1638875628" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"4bcd8459-ccb1-44be-a600-de9ff5f6f1b5"]
[dep_4bcd8459-ccb1-44be-a600-de9ff5f6f1b5:"x" depends:"4bcd8459-ccb1-44be-a600-de9ff5f6f1b5" description:"Exercise 7-36" entry:"1638875628" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"ddda0b39-f2ac-4f7e-9e5f-f21b53c92d7f"]
[dep_ddda0b39-f2ac-4f7e-9e5f-f21b53c92d7f:"x" depends:"ddda0b39-f2ac-4f7e-9e5f-f21b53c92d7f" description:"Exercise 7-37" entry:"1638875628" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"2968d9d4-d863-4a29-8fce-b4d5db649862"]
[dep_2968d9d4-d863-4a29-8fce-b4d5db649862:"x" depends:"2968d9d4-d863-4a29-8fce-b4d5db649862" description:"Exercise 7-38" entry:"1638875628" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"0417aa3f-3b93-428b-a82f-06e072649d37"]
[dep_0417aa3f-3b93-428b-a82f-06e072649d37:"x" depends:"0417aa3f-3b93-428b-a82f-06e072649d37" description:"Exercise 7-39" entry:"1638875629" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"08a12417-a053-4ace-b79e-8d5a40582564"]
[dep_08a12417-a053-4ace-b79e-8d5a40582564:"x" depends:"08a12417-a053-4ace-b79e-8d5a40582564" description:"Exercise 7-40" entry:"1638875629" modified:"1638892034" project:"An Introduction to Algebraic Topology.Chapter 7: Simplicial Complexes.Section: Fundamental Groups of Polyhedra" status:"pending" tags:"mathematics,text_book,topology" tags_mathematics:"x" tags_text_book:"x" tags_topology:"x" uuid:"ec821285-4695-478c-9a1a-2213db5fba54"]
